Day,Month,Year,Hour,Temp_C,Humidity_pct,Precipitation_mm,WindSpeed_kmh,CloudCover_pct,AtmosPressure_hPa,WeatherCondition
12,7,2022,6,24.8,95,0.0,6.6,48,1004.0,1
12,7,2022,9,29.1,76,0.1,4.5,44,1004.9,51
12,7,2022,12,29.4,78,4.5,13.1,89,1003.7,63
12,7,2022,15,28.2,81,3.8,14.0,96,1001.9,63
12,7,2022,18,26.6,90,0.4,6.7,81,1002.6,51
12,7,2022,21,26.9,84,0.2,2.3,97,1004.3,51
13,7,2022,0,26.0,91,0.0,2.3,100,1004.7,3
13,7,2022,3,23.9,97,0.0,4.0,100,1002.4,3
13,7,2022,6,24.5,96,0.0,6.2,100,1002.7,3
13,7,2022,9,28.9,77,0.0,1.6,88,1004.0,3
13,7,2022,12,28.2,84,6.3,11.2,100,1003.5,63
13,7,2022,15,29.2,79,0.3,10.5,100,1001.4,51
13,7,2022,18,26.1,90,4.4,6.1,99,1002.0,63
13,7,2022,21,25.9,94,0.1,4.5,100,1003.6,51
14,7,2022,0,25.2,97,0.0,3.3,100,1003.7,3
14,7,2022,3,24.6,96,0.0,3.7,100,1002.1,3
14,7,2022,6,24.9,94,0.0,4.9,100,1002.8,3
14,7,2022,9,28.8,79,0.0,2.9,100,1004.2,3
14,7,2022,12,30.4,74,0.0,9.1,75,1003.3,2
14,7,2022,15,29.2,78,2.2,9.4,68,1002.2,61
14,7,2022,18,27.5,83,0.7,4.0,79,1002.8,53
14,7,2022,21,26.0,91,0.0,4.2,41,1005.0,1
15,7,2022,0,25.0,95,0.0,4.3,12,1005.4,0
15,7,2022,3,24.3,96,0.0,5.2,1,1004.2,0
15,7,2022,6,25.1,94,0.0,4.3,69,1004.7,2
15,7,2022,9,29.8,77,0.0,1.8,9,1005.6,0
15,7,2022,12,32.0,68,0.2,9.7,41,1004.8,51
15,7,2022,15,30.9,72,0.0,11.6,31,1003.0,1
15,7,2022,18,29.1,84,0.0,3.4,20,1003.7,1
15,7,2022,21,26.9,86,0.0,6.2,11,1006.7,0
16,7,2022,0,25.9,94,0.0,5.0,4,1006.3,0
16,7,2022,3,25.0,97,0.0,4.7,100,1004.8,3
16,7,2022,6,25.4,94,0.0,5.7,100,1005.3,3
16,7,2022,9,30.5,75,0.0,1.1,71,1006.2,2
16,7,2022,12,32.2,71,0.0,8.0,100,1005.1,3
16,7,2022,15,31.8,69,0.0,11.0,83,1003.9,3
16,7,2022,18,29.0,80,0.0,9.4,39,1004.5,1
16,7,2022,21,26.4,85,0.1,15.7,92,1008.3,51
17,7,2022,0,25.8,91,0.0,5.2,100,1007.1,3
17,7,2022,3,25.2,94,0.0,3.8,96,1006.5,3
17,7,2022,6,25.6,93,0.0,3.9,100,1006.0,3
17,7,2022,9,31.0,71,0.0,2.4,94,1006.6,3
17,7,2022,12,33.0,68,0.1,5.2,84,1005.9,51
17,7,2022,15,31.4,71,2.6,5.0,57,1003.8,63
17,7,2022,18,28.8,84,0.4,6.3,92,1004.5,51
17,7,2022,21,27.4,90,0.0,4.7,51,1005.9,2
18,7,2022,0,26.6,92,0.0,5.2,100,1006.1,3
18,7,2022,3,25.9,92,0.0,6.4,60,1004.3,2
18,7,2022,6,25.7,91,0.0,8.3,66,1004.2,2
18,7,2022,9,31.2,69,0.0,5.5,49,1005.4,1
18,7,2022,12,33.9,59,0.0,2.9,96,1004.5,3
18,7,2022,15,32.4,66,0.6,11.7,96,1002.5,53
18,7,2022,18,30.3,74,0.0,8.9,20,1002.3,1
18,7,2022,21,28.2,85,0.0,6.2,100,1004.4,3
19,7,2022,0,26.6,83,0.0,7.4,85,1004.8,3
19,7,2022,3,25.9,90,0.0,6.1,92,1003.5,3
19,7,2022,6,25.8,87,0.0,7.7,100,1003.2,3
19,7,2022,9,31.5,65,0.0,3.5,100,1005.1,3
19,7,2022,12,33.3,62,0.0,7.6,100,1004.0,3
19,7,2022,15,31.9,68,0.0,6.8,100,1002.6,3
19,7,2022,18,29.7,83,0.0,2.6,100,1003.2,3
19,7,2022,21,26.5,91,0.0,3.1,100,1005.5,3
20,7,2022,0,25.8,95,0.0,4.4,100,1005.8,3
20,7,2022,3,25.3,95,0.0,4.0,100,1004.9,3
20,7,2022,6,26.0,94,0.0,5.5,100,1005.4,3
20,7,2022,9,28.3,85,1.7,5.9,100,1007.0,61
20,7,2022,12,28.9,82,0.1,5.0,100,1005.9,51
20,7,2022,15,28.6,81,1.3,3.3,78,1004.8,61
20,7,2022,18,27.7,82,0.1,6.8,79,1004.6,51
20,7,2022,21,26.1,91,0.0,5.6,69,1006.5,2
21,7,2022,0,25.4,95,0.0,3.4,37,1007.0,1
21,7,2022,3,25.7,92,0.0,2.1,100,1006.2,3
21,7,2022,6,25.5,94,0.0,2.6,100,1006.9,3
21,7,2022,9,29.2,77,0.0,3.0,100,1009.4,3
21,7,2022,12,30.6,72,0.1,7.7,28,1008.5,51
21,7,2022,15,29.0,78,0.3,7.7,100,1006.9,51
21,7,2022,18,28.4,84,0.0,4.8,54,1007.6,2
21,7,2022,21,27.1,86,0.0,7.7,36,1010.8,1
22,7,2022,0,25.5,94,0.0,4.6,100,1010.4,3
22,7,2022,3,24.8,96,0.0,4.3,100,1009.4,3
22,7,2022,6,24.8,94,0.0,4.1,86,1009.2,3
22,7,2022,9,29.9,71,0.0,4.0,36,1011.5,1
22,7,2022,12,31.7,68,0.0,11.3,71,1010.3,2
22,7,2022,15,30.9,68,0.1,9.2,100,1009.0,51
22,7,2022,18,29.1,78,0.0,4.7,100,1008.9,3
22,7,2022,21,27.2,85,0.0,6.1,100,1010.8,3
23,7,2022,0,24.8,97,0.0,5.7,100,1009.9,3
23,7,2022,3,24.5,97,0.0,4.1,40,1009.2,1
23,7,2022,6,24.5,98,0.0,4.8,92,1009.7,3
23,7,2022,9,29.4,76,0.0,1.3,99,1011.0,3
23,7,2022,12,31.5,68,0.0,7.8,13,1009.5,0
23,7,2022,15,30.8,68,0.0,12.1,7,1007.5,0
23,7,2022,18,28.6,78,0.0,6.3,8,1007.5,0
23,7,2022,21,26.8,91,0.0,6.2,12,1009.7,0
24,7,2022,0,25.4,97,0.0,3.8,69,1009.4,2
24,7,2022,3,24.4,97,0.0,3.8,64,1007.9,2
24,7,2022,6,24.3,96,0.0,6.9,65,1008.0,2
24,7,2022,9,29.6,70,0.0,4.5,0,1009.1,0
24,7,2022,12,31.7,65,0.0,9.0,14,1007.7,0
24,7,2022,15,31.2,64,0.0,13.5,4,1005.8,0
24,7,2022,18,28.6,77,0.0,11.2,3,1006.0,0
24,7,2022,21,27.1,89,0.0,5.1,0,1008.4,0
25,7,2022,0,26.2,91,0.0,5.8,1,1008.9,0
25,7,2022,3,24.7,97,0.0,5.2,0,1008.0,0
25,7,2022,6,24.5,95,0.0,7.6,0,1008.4,0
25,7,2022,9,30.2,69,0.0,1.6,44,1009.8,1
25,7,2022,12,32.4,64,0.0,10.5,44,1008.5,1
25,7,2022,15,31.5,64,0.0,15.5,49,1006.4,1
25,7,2022,18,28.9,75,0.0,10.5,0,1006.3,0
25,7,2022,21,26.8,90,0.0,5.6,75,1008.2,2
26,7,2022,0,25.2,94,0.0,6.8,76,1008.9,2
26,7,2022,3,24.2,97,0.0,6.3,62,1008.0,2
26,7,2022,6,24.2,96,0.0,7.1,78,1008.2,2
26,7,2022,9,29.7,74,0.0,1.8,12,1009.5,0
26,7,2022,12,32.1,63,0.0,8.7,44,1008.1,1
26,7,2022,15,31.5,64,0.0,15.5,4,1006.0,0
26,7,2022,18,29.3,72,0.0,10.4,14,1005.7,0
26,7,2022,21,28.1,77,0.0,7.4,0,1007.9,0
27,7,2022,0,26.0,91,0.0,6.2,90,1007.8,3
27,7,2022,3,24.9,95,0.0,5.6,89,1006.4,3
27,7,2022,6,25.0,95,0.0,5.6,100,1007.2,3
27,7,2022,9,30.5,70,0.0,2.8,100,1008.1,3
27,7,2022,12,32.4,65,0.0,10.6,27,1007.7,1
27,7,2022,15,32.3,61,0.0,10.8,21,1005.7,1
27,7,2022,18,29.8,76,0.0,3.3,79,1005.6,2
27,7,2022,21,26.9,84,0.0,3.7,34,1008.0,1
28,7,2022,0,25.8,90,0.0,4.7,97,1007.7,3
28,7,2022,3,25.0,94,0.0,5.3,67,1006.3,2
28,7,2022,6,25.3,93,0.0,3.2,52,1006.6,2
28,7,2022,9,30.8,66,0.0,2.2,2,1008.6,0
28,7,2022,12,33.5,57,0.0,8.2,10,1006.8,0
28,7,2022,15,31.9,61,0.0,11.4,51,1005.0,2
28,7,2022,18,30.0,68,0.0,6.8,20,1004.4,1
28,7,2022,21,27.8,83,0.0,4.3,18,1007.1,0
29,7,2022,0,26.1,93,0.0,3.6,2,1007.4,0
29,7,2022,3,25.3,96,0.0,3.8,42,1005.8,1
29,7,2022,6,25.4,92,0.0,6.1,0,1005.6,0
29,7,2022,9,31.4,65,0.0,2.2,31,1007.2,1
29,7,2022,12,33.9,54,0.1,9.5,36,1005.7,51
29,7,2022,15,32.4,59,0.0,13.9,33,1003.3,1
29,7,2022,18,30.4,66,0.0,5.1,58,1003.9,2
29,7,2022,21,28.8,82,0.0,5.8,70,1006.0,2
30,7,2022,0,27.5,86,0.0,7.2,45,1006.7,1
30,7,2022,3,26.1,93,0.0,3.6,15,1004.5,0
30,7,2022,6,26.2,89,0.0,7.8,21,1004.7,1
30,7,2022,9,32.4,61,0.0,4.1,14,1005.2,0
30,7,2022,12,34.8,50,0.0,9.0,31,1004.5,1
30,7,2022,15,33.0,58,0.0,10.0,14,1002.4,0
30,7,2022,18,31.1,64,0.0,6.5,14,1002.8,0
30,7,2022,21,28.5,81,0.0,4.4,16,1005.0,0
31,7,2022,0,26.9,91,0.0,3.8,28,1005.2,1
31,7,2022,3,26.2,92,0.0,4.8,2,1003.0,0
31,7,2022,6,26.3,90,0.0,5.6,10,1003.7,0
31,7,2022,9,30.3,70,0.0,5.4,15,1005.1,0
31,7,2022,12,33.8,56,0.0,4.3,12,1004.2,0
31,7,2022,15,32.0,61,0.0,11.2,55,1002.6,2
31,7,2022,18,28.1,79,2.8,3.3,89,1003.8,63
31,7,2022,21,26.8,87,0.1,5.4,17,1006.2,51
1,8,2022,0,26.3,92,0.0,5.6,26,1006.2,1
1,8,2022,3,25.2,96,0.0,3.6,20,1004.1,1
1,8,2022,6,25.3,92,0.0,5.9,3,1004.8,0
1,8,2022,9,30.1,66,0.0,1.6,100,1006.0,3
1,8,2022,12,33.4,56,0.0,5.4,98,1004.8,3
1,8,2022,15,30.4,70,1.0,10.5,99,1003.5,55
1,8,2022,18,29.2,78,0.1,3.4,100,1003.8,51
1,8,2022,21,26.2,90,0.0,4.1,88,1006.4,3
2,8,2022,0,25.7,95,0.0,4.3,99,1007.0,3
2,8,2022,3,25.2,96,0.0,4.7,53,1005.4,2
2,8,2022,6,25.7,95,0.0,5.6,36,1005.7,1
2,8,2022,9,30.7,70,0.0,4.1,63,1007.3,2
2,8,2022,12,33.2,62,0.0,6.9,27,1005.9,1
2,8,2022,15,31.1,72,0.1,6.2,67,1004.4,51
2,8,2022,18,26.3,90,0.7,6.6,95,1005.8,53
2,8,2022,21,26.1,91,0.0,5.1,97,1008.0,3
3,8,2022,0,25.5,94,0.0,4.7,100,1008.5,3
3,8,2022,3,25.5,94,0.0,4.4,100,1006.5,3
3,8,2022,6,25.7,92,0.0,3.6,100,1006.8,3
3,8,2022,9,30.7,68,0.0,3.7,100,1008.3,3
3,8,2022,12,32.9,63,0.1,6.3,85,1006.9,51
3,8,2022,15,30.6,73,0.5,4.3,100,1005.5,53
3,8,2022,18,27.5,82,0.0,6.5,100,1005.4,3
3,8,2022,21,26.4,88,0.1,7.5,100,1007.7,51
4,8,2022,0,25.7,91,0.0,5.1,100,1007.8,3
4,8,2022,3,25.1,94,0.0,6.5,30,1005.2,1
4,8,2022,6,25.1,93,0.0,6.9,100,1005.6,3
4,8,2022,9,31.0,65,0.0,3.6,100,1006.8,3
4,8,2022,12,33.7,56,0.0,4.7,86,1004.9,3
4,8,2022,15,29.0,76,4.2,13.0,100,1005.1,63
4,8,2022,18,27.1,86,0.3,6.1,48,1004.1,51
4,8,2022,21,26.3,90,0.0,6.5,100,1006.2,3
5,8,2022,0,25.6,93,0.0,5.9,100,1005.7,3
5,8,2022,3,24.9,95,0.0,6.2,100,1003.5,3
5,8,2022,6,25.0,93,0.0,5.6,81,1004.3,3
5,8,2022,9,30.4,68,0.0,4.1,100,1005.8,3
5,8,2022,12,32.9,61,0.0,4.0,70,1004.5,2
5,8,2022,15,30.0,76,0.3,8.1,98,1003.6,51
5,8,2022,18,27.0,89,0.3,6.8,100,1004.2,51
5,8,2022,21,26.0,94,0.0,3.9,100,1006.3,3
6,8,2022,0,25.5,96,0.0,3.8,100,1006.0,3
6,8,2022,3,24.9,96,0.0,4.4,100,1004.1,3
6,8,2022,6,25.2,95,0.0,4.6,100,1004.8,3
6,8,2022,9,30.1,68,0.0,1.6,100,1006.0,3
6,8,2022,12,32.4,62,0.0,3.4,100,1004.1,3
6,8,2022,15,28.5,78,3.9,10.1,100,1003.3,63
6,8,2022,18,26.0,88,0.4,8.7,100,1004.0,51
6,8,2022,21,25.9,93,0.0,4.4,100,1005.2,3
7,8,2022,0,25.0,94,0.0,4.3,100,1005.3,3
7,8,2022,3,24.6,97,0.0,5.1,100,1004.1,3
7,8,2022,6,25.0,95,0.5,4.7,100,1004.3,53
7,8,2022,9,29.6,71,0.0,6.8,100,1006.2,3
7,8,2022,12,29.7,71,0.7,12.3,100,1004.3,53
7,8,2022,15,29.2,76,6.6,10.6,99,1002.6,63
7,8,2022,18,27.8,86,0.2,1.5,100,1003.3,51
7,8,2022,21,25.6,92,0.6,7.1,100,1005.5,53
8,8,2022,0,25.0,91,0.5,6.5,100,1004.8,53
8,8,2022,3,24.7,91,0.2,7.1,100,1002.4,51
8,8,2022,6,24.1,95,4.3,5.9,100,1003.1,63
8,8,2022,9,24.8,91,7.0,8.8,100,1004.2,63
8,8,2022,12,24.9,92,2.4,3.4,100,1003.1,61
8,8,2022,15,25.6,93,3.6,6.9,100,1001.1,63
8,8,2022,18,25.0,93,2.6,3.3,100,1002.4,63
8,8,2022,21,25.7,93,0.0,4.5,100,1003.8,3
9,8,2022,0,25.1,93,0.3,3.1,100,1003.2,51
9,8,2022,3,24.6,94,0.1,4.1,100,1001.8,51
9,8,2022,6,24.6,93,0.1,2.4,100,1002.0,51
9,8,2022,9,25.5,91,1.4,2.3,100,1003.6,61
9,8,2022,12,26.7,89,0.9,5.1,100,1002.5,53
9,8,2022,15,27.8,86,0.4,6.0,100,1000.5,51
9,8,2022,18,26.4,90,0.1,4.0,100,1000.7,51
9,8,2022,21,25.2,92,0.6,4.7,100,1002.8,53
10,8,2022,0,24.8,93,0.3,4.4,100,1002.1,51
10,8,2022,3,24.5,96,0.3,4.4,100,1000.7,51
10,8,2022,6,24.4,95,0.1,5.9,100,1001.3,51
10,8,2022,9,29.2,75,0.0,7.1,100,1002.1,3
10,8,2022,12,31.9,69,0.0,5.2,100,1001.5,3
10,8,2022,15,30.5,75,0.0,13.0,100,1000.4,3
10,8,2022,18,28.1,87,0.0,5.2,100,1001.3,3
10,8,2022,21,25.6,93,0.0,5.7,100,1003.8,3
11,8,2022,0,25.4,92,0.0,6.9,100,1003.2,3
11,8,2022,3,25.2,92,0.0,7.0,100,1001.6,3
11,8,2022,6,25.0,94,0.0,4.8,100,1002.5,3
11,8,2022,9,27.7,81,0.1,5.5,100,1004.9,51
11,8,2022,12,29.5,73,0.0,2.2,100,1004.4,3
11,8,2022,15,30.7,70,0.0,5.3,100,1002.0,3
11,8,2022,18,28.1,79,0.0,5.1,100,1003.4,3
11,8,2022,21,26.1,88,0.0,4.3,99,1006.2,3
12,8,2022,0,25.4,93,0.0,4.0,100,1005.7,3
12,8,2022,3,24.6,96,0.0,5.4,99,1004.9,3
12,8,2022,6,24.9,96,0.0,4.0,100,1006.1,3
12,8,2022,9,30.1,71,0.0,2.5,100,1007.7,3
12,8,2022,12,32.1,66,0.2,1.9,100,1006.6,51
12,8,2022,15,28.7,80,8.4,10.9,100,1005.1,65
12,8,2022,18,28.5,83,0.0,5.6,96,1005.9,3
12,8,2022,21,27.7,86,0.0,1.6,100,1008.3,3
13,8,2022,0,25.9,96,0.0,3.7,100,1007.9,3
13,8,2022,3,24.8,96,0.0,4.8,100,1006.9,3
13,8,2022,6,24.8,96,0.0,7.4,100,1007.8,3
13,8,2022,9,30.3,69,0.0,4.0,40,1008.5,1
13,8,2022,12,32.5,65,0.0,7.7,73,1007.5,2
13,8,2022,15,31.3,68,0.7,5.7,69,1005.8,53
13,8,2022,18,27.6,85,2.3,8.0,48,1006.2,61
13,8,2022,21,25.6,93,0.0,3.8,45,1007.7,1
14,8,2022,0,25.4,95,0.0,5.7,28,1008.4,1
14,8,2022,3,25.0,96,0.0,4.0,91,1006.9,3
14,8,2022,6,25.2,94,0.0,5.0,97,1006.9,3
14,8,2022,9,30.3,72,0.0,4.0,100,1008.0,3
14,8,2022,12,32.3,68,0.1,6.6,12,1007.4,51
14,8,2022,15,31.5,72,0.1,4.7,14,1005.3,51
14,8,2022,18,28.2,84,0.0,3.9,23,1005.9,1
14,8,2022,21,26.1,87,0.0,6.8,89,1008.0,3
15,8,2022,0,25.2,91,0.0,6.4,92,1007.5,3
15,8,2022,3,24.6,95,0.0,3.6,68,1006.0,2
15,8,2022,6,24.6,94,0.0,5.6,76,1006.1,2
15,8,2022,9,30.1,70,0.0,2.3,100,1007.4,3
15,8,2022,12,32.4,62,0.0,4.8,100,1005.5,3
15,8,2022,15,30.3,74,1.7,10.9,88,1003.9,61
15,8,2022,18,28.7,79,0.0,5.2,82,1004.9,3
15,8,2022,21,26.1,83,0.0,12.3,100,1006.8,3
16,8,2022,0,25.5,86,0.0,9.0,100,1006.1,3
16,8,2022,3,24.6,91,0.0,5.6,100,1004.7,3
16,8,2022,6,24.8,91,0.0,6.9,92,1005.1,3
16,8,2022,9,30.4,68,0.0,6.1,39,1006.0,1
16,8,2022,12,32.8,59,0.0,5.6,52,1004.9,2
16,8,2022,15,29.9,73,0.7,9.6,100,1003.5,53
16,8,2022,18,26.3,89,6.0,3.0,100,1005.3,63
16,8,2022,21,26.4,90,0.0,6.8,100,1007.1,3
17,8,2022,0,25.6,93,0.0,4.8,100,1006.7,3
17,8,2022,3,25.0,94,0.0,5.9,100,1005.4,3
17,8,2022,6,24.9,93,0.0,5.2,99,1005.2,3
17,8,2022,9,30.3,72,0.0,1.3,68,1006.7,2
17,8,2022,12,32.6,64,0.0,5.1,95,1006.0,3
17,8,2022,15,30.1,74,2.2,5.2,93,1003.8,61
17,8,2022,18,28.7,84,0.0,4.0,20,1004.6,1
17,8,2022,21,26.5,91,0.0,5.2,98,1006.7,3
18,8,2022,0,25.8,95,0.0,4.7,100,1006.6,3
18,8,2022,3,25.3,95,0.0,4.6,99,1005.3,3
18,8,2022,6,25.4,93,0.0,7.1,2,1005.5,0
18,8,2022,9,30.9,67,0.0,3.4,94,1006.7,3
18,8,2022,12,32.5,66,0.1,2.6,22,1005.3,51
18,8,2022,15,29.8,78,0.2,11.4,78,1003.5,51
18,8,2022,18,28.4,85,0.0,4.7,1,1003.4,0
18,8,2022,21,25.7,91,6.3,13.8,100,1007.0,63
19,8,2022,0,25.9,92,0.6,1.6,100,1006.1,53
19,8,2022,3,25.8,92,0.0,2.3,100,1004.6,3
19,8,2022,6,25.4,96,0.0,3.1,100,1004.5,3
19,8,2022,9,30.4,72,0.0,7.6,100,1005.2,3
19,8,2022,12,32.8,64,0.1,4.0,100,1003.4,51
19,8,2022,15,27.8,82,21.3,13.0,100,1003.4,65
19,8,2022,18,26.6,92,0.1,4.7,100,1002.8,51
19,8,2022,21,25.8,91,1.9,6.4,100,1005.4,61
20,8,2022,0,25.5,94,0.0,3.9,100,1004.4,3
20,8,2022,3,25.2,94,0.0,4.9,100,1002.2,3
20,8,2022,6,25.5,94,0.0,3.3,100,1002.6,3
20,8,2022,9,25.3,91,2.3,4.1,100,1005.5,61
20,8,2022,12,27.0,83,0.2,3.1,100,1004.1,51
20,8,2022,15,28.3,81,0.1,7.9,100,1001.8,51
20,8,2022,18,27.1,89,0.0,4.7,100,1002.3,3
20,8,2022,21,27.5,84,0.2,2.5,100,1004.3,51
21,8,2022,0,25.7,94,0.0,6.5,100,1003.9,3
21,8,2022,3,25.2,95,0.0,5.6,100,1002.5,3
21,8,2022,6,25.0,96,0.0,3.5,100,1003.9,3
21,8,2022,9,29.8,75,0.0,3.1,63,1005.6,2
21,8,2022,12,31.9,68,0.0,5.2,30,1004.7,1
21,8,2022,15,31.1,72,0.4,7.5,41,1002.5,51
21,8,2022,18,29.7,79,0.0,6.8,59,1003.2,2
21,8,2022,21,26.7,89,0.0,4.7,82,1006.7,3
22,8,2022,0,25.9,92,0.0,4.7,66,1005.9,2
22,8,2022,3,25.2,93,0.0,5.8,74,1004.5,2
22,8,2022,6,25.1,93,0.0,7.6,95,1005.7,3
22,8,2022,9,30.9,68,0.0,5.6,0,1007.1,0
22,8,2022,12,32.8,65,0.0,7.1,12,1005.3,0
22,8,2022,15,31.5,67,0.0,10.1,13,1004.1,0
22,8,2022,18,28.5,80,0.0,9.3,30,1006.0,1
22,8,2022,21,27.1,85,0.0,10.5,18,1008.5,0
23,8,2022,0,25.9,84,0.0,11.3,100,1008.2,3
23,8,2022,3,25.5,86,0.0,10.2,100,1005.9,3
23,8,2022,6,25.2,91,0.0,6.8,100,1006.1,3
23,8,2022,9,30.8,72,0.0,5.0,100,1007.7,3
23,8,2022,12,32.2,66,0.0,10.5,100,1006.0,3
23,8,2022,15,30.9,74,0.0,7.9,99,1004.2,3
23,8,2022,18,29.1,83,0.0,3.0,95,1004.9,3
23,8,2022,21,25.8,93,0.0,3.5,100,1008.0,3
24,8,2022,0,25.4,90,0.0,8.5,100,1007.3,3
24,8,2022,3,24.5,91,0.0,8.1,100,1005.3,3
24,8,2022,6,24.8,89,0.0,7.4,100,1004.4,3
24,8,2022,9,29.6,72,0.0,7.7,100,1006.1,3
24,8,2022,12,32.4,63,0.0,9.8,100,1004.4,3
24,8,2022,15,31.0,71,0.0,7.5,100,1002.4,3
24,8,2022,18,27.7,81,0.2,1.8,100,1002.6,51
24,8,2022,21,26.2,94,0.0,4.6,100,1004.6,3
25,8,2022,0,25.9,91,0.0,4.7,100,1003.9,3
25,8,2022,3,25.2,91,0.0,5.2,100,1001.4,3
25,8,2022,6,25.2,91,0.0,6.1,100,1001.0,3
25,8,2022,9,29.2,77,0.0,3.8,100,1003.7,3
25,8,2022,12,31.8,64,0.0,4.2,100,1003.3,3
25,8,2022,15,30.9,66,0.0,7.6,100,1002.0,3
25,8,2022,18,27.9,83,0.0,5.6,100,1002.3,3
25,8,2022,21,25.8,91,0.0,5.3,100,1005.1,3
26,8,2022,0,26.3,92,0.0,3.3,100,1004.4,3
26,8,2022,3,25.4,91,0.0,5.8,100,1003.5,3
26,8,2022,6,25.1,92,0.0,4.8,100,1004.8,3
26,8,2022,9,29.7,72,0.0,0.4,100,1007.1,3
26,8,2022,12,32.6,62,0.0,1.4,100,1006.5,3
26,8,2022,15,31.2,72,0.6,7.6,82,1005.3,53
26,8,2022,18,29.5,80,0.0,5.6,97,1006.9,3
26,8,2022,21,28.0,85,0.0,3.2,100,1009.7,3
27,8,2022,0,26.2,94,0.0,4.8,27,1010.2,1
27,8,2022,3,25.4,93,0.0,6.2,2,1008.8,0
27,8,2022,6,25.0,90,0.0,7.6,69,1008.5,2
27,8,2022,9,30.5,69,0.0,4.8,80,1010.0,3
27,8,2022,12,31.0,73,0.4,10.5,97,1009.3,51
27,8,2022,15,30.2,77,1.0,4.7,100,1007.3,55
27,8,2022,18,28.5,88,0.0,4.6,94,1006.8,3
27,8,2022,21,27.2,94,0.0,6.6,98,1008.8,3
28,8,2022,0,25.9,97,0.0,5.2,98,1008.9,3
28,8,2022,3,25.1,97,0.0,3.3,99,1007.7,3
28,8,2022,6,24.6,95,0.0,5.9,99,1008.2,3
28,8,2022,9,30.0,75,0.0,1.9,5,1009.6,0
28,8,2022,12,31.7,69,0.0,9.5,45,1008.5,1
28,8,2022,15,30.7,66,0.0,13.0,2,1006.6,0
28,8,2022,18,28.3,78,0.0,8.6,2,1006.6,0
28,8,2022,21,27.6,84,0.0,8.4,75,1009.0,2
29,8,2022,0,25.6,93,0.0,6.6,70,1009.3,2
29,8,2022,3,24.7,98,0.0,3.6,92,1008.2,3
29,8,2022,6,24.7,95,0.0,4.5,82,1008.5,3
29,8,2022,9,29.5,71,0.0,3.9,54,1010.7,2
29,8,2022,12,31.1,67,0.1,13.7,80,1010.1,51
29,8,2022,15,29.6,76,0.0,13.3,89,1008.5,3
29,8,2022,18,28.4,79,0.0,9.2,100,1007.7,3
29,8,2022,21,27.3,86,0.0,6.0,100,1010.0,3
30,8,2022,0,26.1,93,0.0,6.3,100,1010.8,3
30,8,2022,3,25.4,97,0.0,3.8,100,1009.3,3
30,8,2022,6,25.5,95,0.0,3.6,100,1009.6,3
30,8,2022,9,27.5,84,0.1,4.2,100,1010.7,51
30,8,2022,12,30.6,73,0.0,6.4,100,1009.0,3
30,8,2022,15,30.7,69,0.0,12.1,1,1006.5,0
30,8,2022,18,27.9,85,0.0,5.3,91,1006.7,3
30,8,2022,21,27.0,90,0.0,5.6,95,1009.0,3
31,8,2022,0,25.7,88,0.0,5.6,98,1009.1,3
31,8,2022,3,24.6,95,0.0,3.9,98,1007.4,3
31,8,2022,6,24.4,95,0.0,7.7,100,1007.2,3
31,8,2022,9,29.9,72,0.0,3.3,100,1008.8,3
31,8,2022,12,32.7,62,0.0,5.2,100,1006.6,3
31,8,2022,15,31.0,67,0.0,14.8,49,1004.6,1
31,8,2022,18,28.6,80,0.0,5.1,81,1005.1,3
31,8,2022,21,27.2,89,0.0,5.4,2,1008.0,0
1,9,2022,0,25.7,93,0.0,5.1,2,1008.0,0
1,9,2022,3,25.0,94,0.0,5.8,0,1006.5,0
1,9,2022,6,24.7,92,0.0,6.5,0,1007.6,0
1,9,2022,9,30.4,68,0.0,2.9,0,1009.3,0
1,9,2022,12,32.6,59,0.2,8.7,34,1008.1,51
1,9,2022,15,31.1,65,0.0,12.9,11,1005.6,0
1,9,2022,18,28.5,82,0.1,5.1,16,1006.5,51
1,9,2022,21,27.2,85,0.0,6.6,100,1009.2,3
2,9,2022,0,26.0,90,0.0,6.3,100,1008.6,3
2,9,2022,3,24.9,94,0.0,5.0,100,1007.5,3
2,9,2022,6,24.7,93,0.0,7.1,89,1008.1,3
2,9,2022,9,30.5,67,0.0,3.6,41,1009.4,1
2,9,2022,12,30.7,68,0.3,12.4,76,1008.3,51
2,9,2022,15,30.6,71,0.1,11.0,26,1005.3,51
2,9,2022,18,28.2,79,0.1,4.1,100,1006.2,51
2,9,2022,21,26.0,92,0.1,1.8,100,1009.1,51
3,9,2022,0,25.6,95,0.0,3.9,100,1008.0,3
3,9,2022,3,24.8,96,0.0,4.3,100,1005.9,3
3,9,2022,6,25.1,94,0.0,4.8,100,1006.3,3
3,9,2022,9,29.4,73,0.0,3.3,100,1007.1,3
3,9,2022,12,32.1,67,0.0,8.7,100,1005.7,3
3,9,2022,15,30.2,78,0.2,7.4,100,1004.2,51
3,9,2022,18,27.0,86,0.9,4.1,100,1005.1,53
3,9,2022,21,27.2,90,0.0,6.3,97,1007.1,3
4,9,2022,0,26.2,94,0.0,4.7,100,1007.7,3
4,9,2022,3,25.2,91,0.0,7.2,92,1005.1,3
4,9,2022,6,24.9,93,0.0,2.9,21,1006.0,1
4,9,2022,9,30.4,74,0.0,5.2,14,1007.5,0
4,9,2022,12,32.5,67,0.0,9.7,10,1005.9,0
